"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"05-May-2023","EQ","191.99","193.00","190.75","192.23","192.25","191.55","192.04","214.70","161.51","691","1,32,699.03","45"
"04-May-2023","EQ","190.92","192.68","190.92","190.80","192.50","192.23","191.84","214.70","161.51","2,456","4,71,163.50","29"
"03-May-2023","EQ","194.89","194.89","190.75","191.50","190.81","190.80","191.22","214.70","161.51","152","29,065.81","20"
"02-May-2023","EQ","191.00","192.79","191.00","190.02","191.50","191.50","191.62","214.70","161.51","229","43,881.60","30"
"28-Apr-2023","EQ","188.80","190.40","188.80","188.75","190.40","190.02","190.04","214.70","161.51","939","1,78,451.57","27"
"27-Apr-2023","EQ","188.00","188.90","187.74","187.49","188.75","188.75","188.41","214.70","161.51","371","69,898.53","27"
"26-Apr-2023","EQ","187.30","187.50","187.00","187.40","187.50","187.49","187.14","214.70","161.51","806","1,50,832.98","15"
"25-Apr-2023","EQ","186.75","187.50","186.75","186.75","187.00","187.40","187.01","214.70","161.51","167","31,231.43","31"
"24-Apr-2023","EQ","189.20","189.20","184.47","185.46","186.75","186.75","186.52","214.70","161.51","182","33,946.36","19"
"21-Apr-2023","EQ","185.50","186.40","185.19","185.50","185.46","185.46","185.85","214.70","161.51","385","71,550.77","11"
"20-Apr-2023","EQ","189.25","189.25","184.21","185.50","185.50","185.50","186.11","214.70","161.51","518","96,404.79","17"
